GEO.id,GEO.display-label,HC03_VC48,HC03_VC49,HC03_VC50,HC04_VC51,HC03_VC56,HC03_VC64,HC03_VC69,HC03_VC70
Id,Geography,Percent; RACE - One race,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent Margin of Error; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - Asian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Some other race,Percent; RACE - Two or more races
1400000US17031813100,"Census Tract 8131, Cook County, Illinois",95.7,57.6,31.2,0.3,4,0,2.8,4.3
1400000US17031813200,"Census Tract 8132, Cook County, Illinois",92.6,74,8.3,0.6,7.6,0.4,2.4,7.4
1400000US17031813301,"Census Tract 8133.01, Cook County, Illinois",100,39.4,7.7,0.8,0.3,0,52.7,0
1400000US17031813302,"Census Tract 8133.02, Cook County, Illinois",99.1,39.8,4.9,0.7,0,0,54.4,0.9
1400000US17031813400,"Census Tract 8134, Cook County, Illinois",97.9,44,5.1,1.4,0.7,0,47,2.1
1400000US17031813500,"Census Tract 8135, Cook County, Illinois",97.6,43.6,1.9,0.7,0.6,0,50.9,2.4
1400000US17031813600,"Census Tract 8136, Cook County, Illinois",99.8,41.4,2.8,1.4,1.9,0,52.8,0.2
1400000US17031813701,"Census Tract 8137.01, Cook County, Illinois",99.2,46.9,5.3,3.5,0,0,44.3,0.8
1400000US17031813702,"Census Tract 8137.02, Cook County, Illinois",98.5,35.5,11,0.7,0,0,52,1.5
1400000US17031813801,"Census Tract 8138.01, Cook County, Illinois",99.9,42.2,3,0.9,0.4,0,53.6,0.1
1400000US17031813802,"Census Tract 8138.02, Cook County, Illinois",99.3,43.3,5.3,0.7,1.6,0,48.6,0.7
1400000US17031813900,"Census Tract 8139, Cook County, Illinois",98.8,43.6,3,1.8,0.6,0,50.5,1.2
1400000US17031814000,"Census Tract 8140, Cook County, Illinois",100,51.8,3.6,1,1,0,42.7,0
1400000US17031814100,"Census Tract 8141, Cook County, Illinois",96.6,39.7,5.6,0.5,0,0.1,50.8,3.4
1400000US17031814200,"Census Tract 8142, Cook County, Illinois",98.7,46.1,2,0.5,0,0,50.2,1.3
1400000US17031814300,"Census Tract 8143, Cook County, Illinois",98,42,3.8,4.9,0.1,0,47.9,2
1400000US17031814400,"Census Tract 8144, Cook County, Illinois",99.1,52.6,1.3,0.2,1.1,0,44,0.9
1400000US17031814500,"Census Tract 8145, Cook County, Illinois",96,46.9,3.5,0.9,0.2,0,44.9,4
1400000US17031814600,"Census Tract 8146, Cook County, Illinois",96.2,66.1,13.6,0.5,2.3,0,14.3,3.8
1400000US17031814700,"Census Tract 8147, Cook County, Illinois",97.8,73.5,2,0.5,5.9,0,16.4,2.2
1400000US17031814800,"Census Tract 8148, Cook County, Illinois",100,62.8,10.7,0.6,6.8,0,19.3,0
1400000US17031814900,"Census Tract 8149, Cook County, Illinois",99.3,70.7,16.6,0.4,1.5,0,10.5,0.7
1400000US17031815000,"Census Tract 8150, Cook County, Illinois",97.1,63.2,10.7,0.8,4.8,0,17.9,2.9
1400000US17031815100,"Census Tract 8151, Cook County, Illinois",98,47.9,3.6,3.2,1.8,0,42.5,2
1400000US17031815200,"Census Tract 8152, Cook County, Illinois",97.7,62.7,7.4,1.3,3.1,0,23,2.3
1400000US17031815300,"Census Tract 8153, Cook County, Illinois",96.6,75.4,2.4,0.4,1.1,0,17.4,3.4
1400000US17031815400,"Census Tract 8154, Cook County, Illinois",98.1,76.5,3.4,0.5,1.4,0,16.8,1.9
1400000US17031815500,"Census Tract 8155, Cook County, Illinois",95.3,55.3,0.3,0.5,0.3,0,39.1,4.7
1400000US17031815600,"Census Tract 8156, Cook County, Illinois",98.2,83.4,4.1,0.5,0.6,0,10.1,1.8
1400000US17031815701,"Census Tract 8157.01, Cook County, Illinois",99.6,95.1,1,0.8,0.8,0,2.8,0.4
1400000US17031815702,"Census Tract 8157.02, Cook County, Illinois",98.2,88.1,2.7,0.5,3.1,0,4.3,1.8
1400000US17031815800,"Census Tract 8158, Cook County, Illinois",97,91,3,1.7,0,0,3,3
1400000US17031815900,"Census Tract 8159, Cook County, Illinois",97.2,46.3,34.9,0.6,15.9,0,0,2.8
1400000US17031816000,"Census Tract 8160, Cook County, Illinois",97.6,61.1,29.9,0.8,4.5,0,2.1,2.4
1400000US17031816100,"Census Tract 8161, Cook County, Illinois",98.3,55,30.1,0.4,9.7,0,3.5,1.7
1400000US17031816200,"Census Tract 8162, Cook County, Illinois",95.9,65,10.3,0.7,3.2,0,17.5,4.1
1400000US17031816300,"Census Tract 8163, Cook County, Illinois",99.1,65.7,2,0.5,0.4,0,31,0.9
1400000US17031816401,"Census Tract 8164.01, Cook County, Illinois",99.3,57.6,3.6,0.5,0.2,0,37.8,0.7
1400000US17031816402,"Census Tract 8164.02, Cook County, Illinois",99.8,51.6,6.9,0.7,0,0.4,41,0.2
1400000US17031816500,"Census Tract 8165, Cook County, Illinois",98.1,55,3.5,0.3,0,0,39.4,1.9
1400000US17031816600,"Census Tract 8166, Cook County, Illinois",97,53.8,2.1,0.6,1.6,0,39.4,3
1400000US17031816700,"Census Tract 8167, Cook County, Illinois",97.2,60.3,9.6,1,4.2,0,23.1,2.8
1400000US17031816800,"Census Tract 8168, Cook County, Illinois",98.2,49.9,33.2,0.5,4.7,0.3,9.6,1.8
1400000US17031816900,"Census Tract 8169, Cook County, Illinois",95.3,18.4,69.4,1.6,1.9,0,4.7,4.7
1400000US17031817000,"Census Tract 8170, Cook County, Illinois",99.7,22.1,71,0.5,0.1,0,6.6,0.3
1400000US17031817101,"Census Tract 8171.01, Cook County, Illinois",97.5,9.6,84.9,0.6,1.8,0,1.2,2.5
1400000US17031817102,"Census Tract 8171.02, Cook County, Illinois",98.7,10.9,75.1,0.8,0,0,12.7,1.3
1400000US17031817200,"Census Tract 8172, Cook County, Illinois",93.6,9.1,72.6,1.3,0,0,11.1,6.4
1400000US17031817300,"Census Tract 8173, Cook County, Illinois",97.4,15.3,71.8,1.1,0,0,10.3,2.6
1400000US17031817400,"Census Tract 8174, Cook County, Illinois",99.3,41.3,31.8,0.7,1.4,0,24.8,0.7
1400000US17031817500,"Census Tract 8175, Cook County, Illinois",100,14.4,73.5,0.7,1.6,0,10.4,0
1400000US17031817600,"Census Tract 8176, Cook County, Illinois",98.8,13.6,83.4,0.7,0,0,1.8,1.2
1400000US17031817700,"Census Tract 8177, Cook County, Illinois",100,8.7,89.8,0.5,0.2,0,1.3,0
1400000US17031817900,"Census Tract 8179, Cook County, Illinois",99,18.9,78.4,0.5,1.2,0,0.4,1
1400000US17031818000,"Census Tract 8180, Cook County, Illinois",98.2,39.1,44.9,1.5,9.2,0,4.2,1.8
1400000US17031818100,"Census Tract 8181, Cook County, Illinois",97.7,69,16.5,1.1,5.1,0,7.1,2.3
1400000US17031818200,"Census Tract 8182, Cook County, Illinois",93.4,60.9,28.5,0.3,1,0,2.7,6.6
1400000US17031818300,"Census Tract 8183, Cook County, Illinois",99,35.6,42.2,0.4,1.2,0,20,1
1400000US17031818401,"Census Tract 8184.01, Cook County, Illinois",99.1,63.2,25.8,0.4,2.5,0,7.4,0.9
1400000US17031818402,"Census Tract 8184.02, Cook County, Illinois",98.5,63.2,18.6,0.8,2.5,0,14.2,1.5
1400000US17031818500,"Census Tract 8185, Cook County, Illinois",94.3,73.4,11.2,0.5,4.5,0,5.2,5.7
1400000US17031818600,"Census Tract 8186, Cook County, Illinois",99.5,92.2,6.2,0.6,1.1,0,0,0.5
1400000US17031818700,"Census Tract 8187, Cook County, Illinois",99.3,94.4,0.5,1,0.4,0,3.6,0.7
1400000US17031818800,"Census Tract 8188, Cook County, Illinois",99.7,94.9,1.8,0.5,2.2,0,0.8,0.3
1400000US17031818900,"Census Tract 8189, Cook County, Illinois",99.6,92.4,2.9,0.6,1.6,0,2.7,0.4
1400000US17031819000,"Census Tract 8190, Cook County, Illinois",99.3,98.2,0.2,0.6,0,0,0.8,0.7
1400000US17031819100,"Census Tract 8191, Cook County, Illinois",95.4,81.8,6.9,0.6,1.7,0,5,4.6
1400000US17031819200,"Census Tract 8192, Cook County, Illinois",98.2,89.1,2.3,0.3,2.2,0,4.5,1.8
1400000US17031819300,"Census Tract 8193, Cook County, Illinois",95.3,80.9,6.3,0.9,1.1,0,7,4.7
1400000US17031819400,"Census Tract 8194, Cook County, Illinois",97.4,77.4,10.8,2,0.7,0,6.2,2.6
1400000US17031819500,"Census Tract 8195, Cook County, Illinois",98.3,70.8,24,0.9,2.8,0,0.7,1.7
1400000US17031819600,"Census Tract 8196, Cook County, Illinois",98.9,92.8,5.6,0.7,0.4,0,0,1.1
1400000US17031819700,"Census Tract 8197, Cook County, Illinois",99,94.9,0.4,0.5,3.4,0,0.2,1
1400000US17031819801,"Census Tract 8198.01, Cook County, Illinois",98.5,97.3,0,0.2,1,0,0,1.5
1400000US17031819802,"Census Tract 8198.02, Cook County, Illinois",98.9,95.4,0.2,0.3,2.3,0,0.8,1.1
1400000US17031819900,"Census Tract 8199, Cook County, Illinois",98.8,98.5,0,0.8,0.2,0,0,1.2
1400000US17031820000,"Census Tract 8200, Cook County, Illinois",99.5,86,1.1,1.2,12.4,0,0,0.5
1400000US17031820101,"Census Tract 8201.01, Cook County, Illinois",97.4,91.9,1.4,0.4,4.1,0,0,2.6
1400000US17031820103,"Census Tract 8201.03, Cook County, Illinois",99.3,92.3,2.5,0.6,1.8,0,2.7,0.7
1400000US17031820104,"Census Tract 8201.04, Cook County, Illinois",98,87.6,6.7,0.7,1,0,2.3,2
1400000US17031820201,"Census Tract 8202.01, Cook County, Illinois",98.2,87.4,1.3,0.3,7.9,0,1.6,1.8
1400000US17031820202,"Census Tract 8202.02, Cook County, Illinois",99.5,87.2,1.7,0.9,0.5,0,9.3,0.5
1400000US17031820300,"Census Tract 8203, Cook County, Illinois",98.4,73.6,3.1,0.5,2.9,0,18.8,1.6
1400000US17031820400,"Census Tract 8204, Cook County, Illinois",99.7,64.1,16.8,0.4,1.4,0,17.3,0.3
1400000US17031820501,"Census Tract 8205.01, Cook County, Illinois",100,88.7,4.4,0.1,4.1,0,2.7,0
1400000US17031820502,"Census Tract 8205.02, Cook County, Illinois",98.9,82,2.3,0.5,4.6,0,9.9,1.1
1400000US17031820603,"Census Tract 8206.03, Cook County, Illinois",96.4,82.5,8.8,0.2,2,0,2.9,3.6
1400000US17031820604,"Census Tract 8206.04, Cook County, Illinois",95.4,85.7,1.5,0.7,0,0,8.3,4.6
1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",98.3,43.1,52.4,0.6,0,0,2.9,1.7
1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",97.5,90.3,1.9,0.7,1.3,0,4,2.5
1400000US17031820700,"Census Tract 8207, Cook County, Illinois",96.9,72.6,0.2,3.3,2.6,0,19.4,3.1
1400000US17031820800,"Census Tract 8208, Cook County, Illinois",98.2,72.6,3.9,0.6,1.1,0,20.6,1.8
1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",99.2,87.4,2.5,1,1.7,0,7,0.8
1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",96.9,73.3,5,1.5,2.7,0,15,3.1
1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",98.8,87.1,2.7,0.5,2.4,0,6.6,1.2
1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",98.9,87.7,2,0.5,0.4,0,8.7,1.1
1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",98.5,83.7,1.6,0.6,2.4,0,10.9,1.5
1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",96.6,82.2,1.6,0.6,0.3,0,12.5,3.4
1400000US17031821200,"Census Tract 8212, Cook County, Illinois",96.3,24.6,42.4,0.5,0,0,29,3.7
1400000US17031821300,"Census Tract 8213, Cook County, Illinois",98.9,40.2,29.7,0.5,1,0,28,1.1
1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",97.6,11.7,83.8,0.7,0,0,2,2.4
1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",99.1,4.2,93.9,0.8,0,0,1,0.9
1400000US17031821500,"Census Tract 8215, Cook County, Illinois",98.3,3.8,93.7,1.5,0,0,0.9,1.7
1400000US17031821600,"Census Tract 8216, Cook County, Illinois",97.5,51.2,39.8,0.6,0,0,6.4,2.5
1400000US17031821700,"Census Tract 8217, Cook County, Illinois",99.6,83.6,15.9,0.6,0,0,0.1,0.4
1400000US17031821800,"Census Tract 8218, Cook County, Illinois",97.4,70.6,22.6,0.5,0,0,4.1,2.6
1400000US17031821900,"Census Tract 8219, Cook County, Illinois",100,76.9,18.1,0.5,2.7,0,2.3,0
1400000US17031822000,"Census Tract 8220, Cook County, Illinois",98.7,96.1,0.4,0.6,0,0,2.2,1.3
1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",97.4,82.1,5.1,0.6,0.4,0,9.9,2.6
1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",96.1,69.3,17.5,0.6,0.9,0,8.4,3.9
1400000US17031822200,"Census Tract 8222, Cook County, Illinois",98.8,84.6,1.7,0.8,0,0,11.9,1.2
1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",95.8,86.2,3.5,0.4,1.4,0,4.5,4.2
1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",97.8,77.5,8.3,0.3,6.2,0,5.8,2.2
1400000US17031822400,"Census Tract 8224, Cook County, Illinois",99.6,86,3.4,1.2,3.7,0,5.8,0.4
1400000US17031822500,"Census Tract 8225, Cook County, Illinois",98.9,90.8,4.7,0.1,1.5,0,1.8,1.1
1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",97.5,91.6,1.6,0.6,0.9,0,3.3,2.5
1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",97.7,76.1,10,0.4,5.8,0,5.8,2.3
1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",99.6,83.9,8.4,0.6,2.2,0,5.2,0.4
1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",99.5,76.9,14.5,0.8,1.4,0,6.7,0.5
1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",87.9,72.7,4.5,0.9,1.8,0,8.9,12.1
1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",99.1,91.6,4.9,0.8,0.9,0,1.6,0.9
1400000US17031822900,"Census Tract 8229, Cook County, Illinois",98.7,86.5,6.2,1.3,1.7,0,4.3,1.3
1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",98.6,68.2,19.8,0.4,4.6,0,5.9,1.4
1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",96.7,90.8,3.4,0.5,1.9,0.3,0.4,3.3
1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",98.8,88.5,4,0.6,3.4,0,2.9,1.2
1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",100,93.1,0.2,0.8,0.3,0,6.5,0
1400000US17031823200,"Census Tract 8232, Cook County, Illinois",99.6,93.8,4.3,0.3,0.7,0,0.6,0.4
1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",98.2,49.1,31.2,0.7,0,0,17.5,1.8
1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",95.8,68,15.5,0.6,0.6,0,11.7,4.2
1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",97.5,73.7,14.1,0.5,1.1,0,8.6,2.5
1400000US17031823400,"Census Tract 8234, Cook County, Illinois",91.9,46.3,22,0.3,0.2,0,23.2,8.1
1400000US17031823500,"Census Tract 8235, Cook County, Illinois",94.6,53.3,16.2,2,0.7,0,21.8,5.4
1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",99.2,94.3,2.2,0.4,1.7,0,0.9,0.8
1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",97.8,21.9,43.8,2.9,0,0,30.2,2.2
1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",99.8,96.1,1.9,0.8,1.8,0,0,0.2
1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",98.3,92.1,3.6,0.3,1.9,0,0.6,1.7
1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",97.2,81,12,0.4,1.3,0,2.6,2.8
1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",98.9,90.7,1.2,0.4,6.3,0,0.7,1.1
1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",99,91.6,1.2,0.6,0.8,0,5.4,1
1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",98.6,85.7,9.5,0.6,1,0.3,2,1.4
1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",95.5,90.4,0.4,0.5,4,0,0.7,4.5
1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",97.5,90,1.3,0.4,4.9,0,1.2,2.5
1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",98.6,95.9,0.9,1,1.3,0,0.5,1.4
1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",99.4,91.7,2.3,0.4,0.4,0,4.7,0.6
1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",98.1,87.7,0.8,2.5,7.4,0.2,0.3,1.9
1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",97.8,94.1,2.6,0.6,0,0,1.1,2.2
1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",99.5,97.3,0.4,0.6,1.5,0,0,0.5
1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",97.9,96,0.1,1,1.1,0,0.2,2.1
1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",100,92.7,2.3,0.5,4.2,0,0.8,0
1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",97.6,92.2,1.6,0.5,2.3,0,1.5,2.4
1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",98.1,96.5,0.8,0.7,0.3,0,0.5,1.9
1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",97.4,93.1,0.2,0.4,1.8,0,2.3,2.6
1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",94.9,87.3,5.5,0.4,2,0,0,5.1
1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",98.6,88.7,6.3,0.4,0.5,0,3.2,1.4
1400000US17031824108,"Census Tract 8241.08, Cook County, Illinois",97.4,77.7,8.6,1.2,6.9,0,3.2,2.6
1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",99.1,93.7,0.1,0.4,5.1,0,0.2,0.9
1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",98.7,87.5,3.1,0.5,8.1,0,0,1.3
1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",98.2,86,5.1,0.8,3.4,0,3.2,1.8
1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",98,84.6,2.2,0.6,5.1,0,6,2
1400000US17031824117,"Census Tract 8241.17, Cook County, Illinois",98.4,88.6,2.8,0.3,6.2,0,0.7,1.6
1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",99.2,90.5,0.8,0.5,7.9,0,0,0.8
1400000US17031824120,"Census Tract 8241.20, Cook County, Illinois",97.1,90.4,2.8,0.3,3.8,0,0,2.9
1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",97.7,90.1,3.4,0.9,3.2,0,1,2.3
1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",99.6,91.9,1.5,0.4,2.6,0.4,3.1,0.4
1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",97.7,85.1,3.2,0.3,4.2,0,5.3,2.3
1400000US17031824300,"Census Tract 8243, Cook County, Illinois",98.7,5.6,91.9,0.5,0.3,0,0.6,1.3
1400000US17031824400,"Census Tract 8244, Cook County, Illinois",100,55,39,1,0.3,0.3,4.7,0
1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",99.3,86.4,9.2,0.4,2.4,0,1.2,0.7
1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",99.8,91.7,2.7,0.6,1.8,0,3.3,0.2
1400000US17031824506,"Census Tract 8245.06, Cook County, Illinois",98.5,94.4,1.4,0.4,2.7,0,0,1.5
1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",97.5,84.8,4.9,0.4,2.8,0,4.7,2.5
1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",97.6,90.9,4.2,0.6,0.4,0,2.1,2.4
1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",99.5,91,2.2,0.4,3.1,0,3.2,0.5
1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",95.9,80.6,5.2,0.7,1,0,9,4.1
1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",90.9,72.4,10.2,2.8,1.5,0,4.1,9.1
1400000US17031824800,"Census Tract 8248, Cook County, Illinois",97.4,66.4,21,1.4,0.2,0,8.5,2.6
1400000US17031824900,"Census Tract 8249, Cook County, Illinois",98.7,22.1,70.6,0.9,0.4,0,5.5,1.3
1400000US17031825000,"Census Tract 8250, Cook County, Illinois",97.5,81.5,9.6,0.2,2.5,0,3.7,2.5
1400000US17031825200,"Census Tract 8252, Cook County, Illinois",97.9,67.6,13.7,3.4,2.6,0,10.5,2.1
1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",98.9,78.2,15.8,0.5,2.3,0,2.6,1.1
1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",100,91.5,4,0.7,0.8,0,3.7,0
1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",97.3,87.6,0.2,0.6,3.3,0,6.2,2.7
1400000US17031825400,"Census Tract 8254, Cook County, Illinois",100,86.5,3.9,0.4,5.2,0,4.2,0
1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",99.2,15.1,82.1,0.4,0,0,1.8,0.8
1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",99.3,13.1,84.1,0.4,2.1,0,0,0.7
1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",99,6.1,92.9,0.7,0,0,0,1
1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",99.2,11.8,86.7,0.5,0.7,0,0,0.8
1400000US17031825600,"Census Tract 8256, Cook County, Illinois",98.8,16.8,76.5,0.5,1.6,0,3.8,1.2
1400000US17031825700,"Census Tract 8257, Cook County, Illinois",99.3,35.8,58.7,0.1,0,0,4.7,0.7
1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",100,7.9,90.4,2.8,0,0,0,0
1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",96.1,8.6,84.8,1.8,0.9,0,0.8,3.9
1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",99.5,14.3,77.6,0.5,0.5,0,7.1,0.5
1400000US17031825900,"Census Tract 8259, Cook County, Illinois",98.9,35.5,61.7,0.7,0.2,0,1.5,1.1
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",100,34,61.1,1.3,0,0,4.1,0
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",99.5,31.5,65.9,0.4,0.2,0,1.9,0.5
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",99.8,15.3,84.3,0.8,0.1,0,0.1,0.2
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",94.7,26,67.2,0.5,0.1,0,1.3,5.3
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",97.1,10.2,85.1,0.7,0.4,0,1.3,2.9
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",96.7,5.1,90.3,0.6,1.3,0,0,3.3
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",98.7,4.4,92.5,1,0,0,1.8,1.3
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",100,6.4,92.3,0.7,0,0,0.9,0
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",97.5,7.8,88.8,0.5,0.7,0,0.2,2.5
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",97.3,6.8,89.7,0.4,0.6,0,0.2,2.7
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",97,3.2,93.5,0.5,0.3,0,0,3
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",99.1,3.7,95.5,0.5,0,0,0,0.9
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",98.6,35.6,48.1,0.5,0.2,0,14.7,1.4
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",99.4,5.5,80.5,1.5,0,0,13.3,0.6
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",100,0.8,98.3,1.1,0,0,0.2,0
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",99.6,4.4,85,0.7,0.2,0,10,0.4
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",97.9,2.5,88.7,1,3,0,3.6,2.1
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",100,26.6,68.9,0.6,0,0,4.6,0
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",96.8,10.4,75.9,1,3.6,0,6.9,3.2
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",99.2,6.5,83.3,0.6,1.5,0,7.8,0.8
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",97.4,25.8,46.9,0.4,0,0,24.5,2.6
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",99.1,1.6,97,0.8,0,0,0,0.9
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",99.2,21.9,72.7,0.3,0.5,0,3.9,0.8
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",99.2,27.6,70.7,0.2,0.3,0,0.5,0.8
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",100,12.6,83.1,0.8,0.3,0,4,0
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",99.3,15.6,80,0.9,0.3,0,3.4,0.7
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",100,21.7,78.3,1,0,0,0,0
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",99.1,23.5,74.4,1.1,0.9,0,0.2,0.9
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",98.2,49.4,44.9,0.3,0.3,0,3.4,1.8
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",99.4,60.6,33,0.5,0.3,0,5.5,0.6
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",100,71.9,17.7,0.6,2.2,0,8.2,0
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",98,44.7,45.6,0.7,0.2,0,7.4,2
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",97.5,53.3,38.1,0.6,2.8,0,3.3,2.5
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",99.1,69.6,26.8,0.3,1.2,0,1.3,0.9
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",97.4,66.3,24.6,0.7,0.7,0,5.8,2.6
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",98.9,46.2,43.1,0.7,0.4,0,8.8,1.1
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",99.5,34.4,64.4,0.6,0,0,0.7,0.5
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",94.9,27.4,64.9,0.5,0.4,0,2.3,5.1
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",95.9,54.3,39.5,0.4,0.5,0,1.7,4.1
1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",98.5,29.5,66.9,0.3,0.7,0,1.5,1.5
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",98.3,77.5,15.5,0.7,1.9,0,3.4,1.7
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",92.3,40.1,47.7,0.6,1.8,0,2.6,7.7
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",98.2,34.7,58.9,3.3,0.7,0,1.7,1.8
