GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
Geography,Percent; RACE - One race,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - Asian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Some other race,Percent; RACE - Two or more races
"Census Tract 8074, Cook County, Illinois",97.6,73.8,2.8,0,20.4,0,0.7,2.4
"Census Tract 8075, Cook County, Illinois",97.2,62.1,9,0,24,0,2,2.8
"Census Tract 8076, Cook County, Illinois",98.1,48.9,7.1,0,38.5,0,3.5,1.9
"Census Tract 8077, Cook County, Illinois",96.2,61.6,7.1,0.2,25.2,0,2.3,3.8
"Census Tract 8078, Cook County, Illinois",99.3,77.1,0.2,0,21.4,0,0.6,0.7
"Census Tract 8079, Cook County, Illinois",96.3,62,0,0,33.2,0,1,3.7
"Census Tract 8080.01, Cook County, Illinois",99.1,69.7,0,0,29.4,0,0,0.9
"Census Tract 8080.02, Cook County, Illinois",99.3,62.2,4.3,3.8,27.4,0,1.7,0.7
"Census Tract 8081, Cook County, Illinois",99.6,83.3,5.2,0.6,9.1,0,1.4,0.4
"Census Tract 8082, Cook County, Illinois",98.6,70.7,0.4,0,26.1,0,1.5,1.4
"Census Tract 8083.01, Cook County, Illinois",98.4,67.1,0.7,1,28,1.3,0.3,1.6
"Census Tract 8083.02, Cook County, Illinois",98.8,62.1,3.3,0,31.4,0,2,1.2
"Census Tract 8084, Cook County, Illinois",90.1,58.5,1.1,0.1,26.3,0,4.1,9.9
"Census Tract 8085, Cook County, Illinois",92.7,64.8,1.1,0,26.5,0,0.3,7.3
"Census Tract 8086, Cook County, Illinois",96.3,83.3,0.4,0,11.4,0,1.1,3.7
"Census Tract 8087.02, Cook County, Illinois",95.1,64.6,7.2,0.2,21.2,0,1.9,4.9
"Census Tract 8088, Cook County, Illinois",97.7,87.7,3.6,0,6.2,0,0.2,2.3
"Census Tract 8089, Cook County, Illinois",93.9,91.8,1.7,0,0.4,0,0,6.1
"Census Tract 8090, Cook County, Illinois",98.8,94,2.1,0,2.4,0,0.2,1.2
"Census Tract 8091, Cook County, Illinois",97.1,89.8,6.7,0,0.6,0,0,2.9
"Census Tract 8092, Cook County, Illinois",97.2,24.7,68.2,0,2,0,2.3,2.8
"Census Tract 8093, Cook County, Illinois",98.9,67.1,8.5,0,22.7,0,0.6,1.1
"Census Tract 8094, Cook County, Illinois",98.9,72.2,4.3,0,21.9,0,0.6,1.1
"Census Tract 8095, Cook County, Illinois",96.7,74,7,0,15.8,0,0,3.3
"Census Tract 8096, Cook County, Illinois",98.2,48.1,38.8,0,2.8,0,8.5,1.8
"Census Tract 8097, Cook County, Illinois",98.2,60.4,28,0,3.6,0,6.3,1.8
"Census Tract 8098, Cook County, Illinois",96.9,77.6,8.3,0.4,7.1,0,3.6,3.1
"Census Tract 8099, Cook County, Illinois",98.7,88.3,2.5,0,7.9,0,0,1.3
"Census Tract 8100, Cook County, Illinois",93.3,78.8,3.2,0,10.8,0,0.4,6.7
"Census Tract 8101, Cook County, Illinois",96.5,65.8,20.3,0,8.3,0,2.1,3.5
"Census Tract 8102, Cook County, Illinois",97.5,49.6,41,0,4.9,0,2,2.5
"Census Tract 8103.01, Cook County, Illinois",96.3,45.1,35.6,0,5.6,0,10,3.7
"Census Tract 8103.02, Cook County, Illinois",94.8,66.2,25.1,0,1.3,0,2.2,5.2
"Census Tract 8104, Cook County, Illinois",99.3,93.8,0,0,2.2,0,3.2,0.7
"Census Tract 8105.01, Cook County, Illinois",99.4,92.7,0.6,0,6,0,0,0.6
"Census Tract 8105.02, Cook County, Illinois",98.8,88.3,0.5,0,8.4,0,1.6,1.2
"Census Tract 8106, Cook County, Illinois",97.8,90.6,0.5,0,4.4,0,2.3,2.2
"Census Tract 8107.01, Cook County, Illinois",99,73.3,0.2,0.6,0.7,0,24.3,1
"Census Tract 8107.02, Cook County, Illinois",99.3,87.6,2.4,0,2.4,0,6.9,0.7
"Census Tract 8108, Cook County, Illinois",95.2,86,0.7,0,1,0,7.5,4.8
"Census Tract 8109, Cook County, Illinois",97.9,77.8,0.6,2.2,4.9,0,12.3,2.1
"Census Tract 8110, Cook County, Illinois",97.2,88.9,1,0,7.1,0,0.2,2.8
"Census Tract 8111, Cook County, Illinois",98.9,87.4,1.5,0.4,2.8,0,6.8,1.1
"Census Tract 8112, Cook County, Illinois",97.2,78.2,1.5,1.4,4.1,0,12,2.8
"Census Tract 8113.01, Cook County, Illinois",97.1,63.5,3.5,0.4,8.3,0.4,20.9,2.9
"Census Tract 8113.02, Cook County, Illinois",98.4,46.2,12.1,0,3.8,0,36.2,1.6
"Census Tract 8114.01, Cook County, Illinois",99,84.1,1.6,0,2.2,0,11.1,1
"Census Tract 8114.02, Cook County, Illinois",98.6,76.1,0.3,0,6.3,0,15.9,1.4
"Census Tract 8115, Cook County, Illinois",98.4,78.4,0.7,0,2.6,0,16.6,1.6
"Census Tract 8116, Cook County, Illinois",98.5,84.4,0,1,7.8,0,5.3,1.5
"Census Tract 8117.01, Cook County, Illinois",98.4,69.8,0.7,0.3,4.6,0,23,1.6
"Census Tract 8117.02, Cook County, Illinois",97.8,63.4,1.6,0,6.1,0,26.7,2.2
"Census Tract 8118, Cook County, Illinois",98.9,74.7,0.9,0.1,1.4,0,21.9,1.1
"Census Tract 8119, Cook County, Illinois",97.1,83.1,8.6,0.2,4.3,0,0.9,2.9
"Census Tract 8120, Cook County, Illinois",96.6,86,2.9,0,5.5,0,2.1,3.4
"Census Tract 8121, Cook County, Illinois",98.6,57.4,29.2,1.8,6.8,0,3.5,1.4
"Census Tract 8122, Cook County, Illinois",95.8,82.7,10.5,0,2.4,0,0.3,4.2
"Census Tract 8123.01, Cook County, Illinois",96.6,66.6,15.8,0,8,0,6.1,3.4
"Census Tract 8123.02, Cook County, Illinois",100,81.3,14.5,0,4.2,0,0,0
"Census Tract 8124, Cook County, Illinois",98.5,81.6,13.7,0,2.7,0,0.5,1.5
"Census Tract 8125, Cook County, Illinois",96.9,51.8,38.5,0,3.1,0,3.5,3.1
"Census Tract 8126, Cook County, Illinois",95.6,60.6,30.5,0,3.7,0,0.8,4.4
"Census Tract 8127, Cook County, Illinois",96.9,67.8,20.7,0.3,5.1,0,3.1,3.1
"Census Tract 8128.01, Cook County, Illinois",99.8,63.7,24.7,0,8.1,0,3.4,0.2
"Census Tract 8128.02, Cook County, Illinois",99.1,67.8,14.4,0,9.6,0,7.3,0.9
"Census Tract 8129, Cook County, Illinois",96.3,79.1,11.8,0.3,3.5,0,1.6,3.7
"Census Tract 8130, Cook County, Illinois",97,67.9,24.1,0,4.3,0,0.7,3
"Census Tract 8131, Cook County, Illinois",97.6,57.6,30.7,0.3,6.7,0,2.3,2.4
"Census Tract 8132, Cook County, Illinois",95,76.1,11.3,0,6.2,0,1.3,5
"Census Tract 8133.01, Cook County, Illinois",97.7,30,4.5,0,3.1,0,60.2,2.3
"Census Tract 8133.02, Cook County, Illinois",96.9,35.1,7.5,0,0,0,54.3,3.1
"Census Tract 8134, Cook County, Illinois",97.9,40.1,4.9,0,0.6,0,52.4,2.1
"Census Tract 8135, Cook County, Illinois",98.9,35.6,2.5,0.3,0,0,60.6,1.1
"Census Tract 8136, Cook County, Illinois",98.8,21.7,2.3,0.6,0.4,0,73.7,1.2
"Census Tract 8137.01, Cook County, Illinois",95.7,24.8,10.2,0.4,0.3,0,60,4.3
"Census Tract 8137.02, Cook County, Illinois",97.9,32.1,8.3,0,0.3,0,57.2,2.1
"Census Tract 8138.01, Cook County, Illinois",99.1,33.6,2.3,1.4,0,0,61.9,0.9
"Census Tract 8138.02, Cook County, Illinois",99,33.6,2.9,0,0,1,61.5,1
"Census Tract 8139, Cook County, Illinois",99.3,39.1,4.1,1,0,0,55,0.7
"Census Tract 8140, Cook County, Illinois",98.7,43.7,3.8,0.3,0.2,0,50.6,1.3
"Census Tract 8141, Cook County, Illinois",99.5,34.1,1.3,0,0,0,64.1,0.5
"Census Tract 8142, Cook County, Illinois",94.5,34.7,2.8,0.9,0,0,56.1,5.5
"Census Tract 8143, Cook County, Illinois",99.3,33.7,0.6,1.1,0,0,64,0.7
"Census Tract 8144, Cook County, Illinois",97.8,46.1,1,0.9,0.2,0,49.5,2.2
"Census Tract 8145, Cook County, Illinois",97.7,57.5,2.3,0,0.3,0,37.6,2.3
"Census Tract 8146, Cook County, Illinois",97.8,61.5,5.4,0,1.8,0,29,2.2
"Census Tract 8147, Cook County, Illinois",97.7,58.6,4.9,1.1,4.3,0,28.8,2.3
"Census Tract 8148, Cook County, Illinois",99.1,62.4,8.6,1.8,2.7,0,23.6,0.9
"Census Tract 8149, Cook County, Illinois",97.8,50.8,20.8,0.3,1,0,24.9,2.2
"Census Tract 8150, Cook County, Illinois",93.3,50.5,13.3,0,2.1,0,27.4,6.7
"Census Tract 8151, Cook County, Illinois",98,61,6.6,0,0.1,0,30.3,2
"Census Tract 8152, Cook County, Illinois",99.3,68.2,4.9,0,0.2,0,25.9,0.7
"Census Tract 8153, Cook County, Illinois",97,63.4,1.2,0,1.1,0,31.3,3
"Census Tract 8154, Cook County, Illinois",98.2,79.5,2.7,0,4.2,0,11.9,1.8
"Census Tract 8155, Cook County, Illinois",97.7,64.5,0.2,0.7,0.8,0,31.7,2.3
"Census Tract 8156, Cook County, Illinois",96.3,88.5,3.1,0,2.1,0,2.6,3.7
"Census Tract 8157.01, Cook County, Illinois",98.7,87.8,0.7,0.4,1.8,2.9,5,1.3
"Census Tract 8157.02, Cook County, Illinois",98.3,86.5,0,0,2.3,0,9.5,1.7
"Census Tract 8158, Cook County, Illinois",99.5,94.1,3.4,0,1,0,1,0.5
"Census Tract 8159, Cook County, Illinois",97,47,37.8,0,11.4,0,0.8,3
"Census Tract 8160, Cook County, Illinois",99.4,66.2,30,0,2.3,0,0.9,0.6
"Census Tract 8161, Cook County, Illinois",96,48.7,34.7,0.2,5.8,0,6.6,4
"Census Tract 8162, Cook County, Illinois",98.9,68.3,21.6,0.2,0,0,8.8,1.1
"Census Tract 8163, Cook County, Illinois",99,55,2.7,0,2,0,39.3,1
"Census Tract 8164.01, Cook County, Illinois",99.9,55.1,0.2,0,1.1,0,43.4,0.1
"Census Tract 8164.02, Cook County, Illinois",99.5,40.7,5.9,0,0,0.2,52.6,0.5
"Census Tract 8165, Cook County, Illinois",95.7,52.6,1.2,0,0.2,0,41.7,4.3
"Census Tract 8166, Cook County, Illinois",96.8,49.6,1.2,0,1.7,0,44.3,3.2
"Census Tract 8167, Cook County, Illinois",95.5,50.4,2.7,3.7,1.6,0,37.2,4.5
"Census Tract 8168, Cook County, Illinois",98.4,50.3,26.7,0.1,2.8,0,18.5,1.6
"Census Tract 8169, Cook County, Illinois",96.9,21.5,59.8,1.5,1.3,0,12.8,3.1
"Census Tract 8170, Cook County, Illinois",98.6,8.3,75.6,0,0,0,14.7,1.4
"Census Tract 8171.01, Cook County, Illinois",98.1,8.9,84,0,0.5,0,4.7,1.9
"Census Tract 8171.02, Cook County, Illinois",98.8,2.4,88.2,0,0,0,8.2,1.2
"Census Tract 8172, Cook County, Illinois",98.5,3.4,87,0,0,0,8.1,1.5
"Census Tract 8173, Cook County, Illinois",99.2,17.4,72.5,0,0.9,0,8.5,0.8
"Census Tract 8174, Cook County, Illinois",99.8,40.6,26.1,0,0,1.2,32,0.2
"Census Tract 8175, Cook County, Illinois",97.3,7.1,81.2,0,0,0,9,2.7
"Census Tract 8176, Cook County, Illinois",98.8,9.3,85.1,0,0.8,0,3.6,1.2
"Census Tract 8177, Cook County, Illinois",100,5.2,91.4,0.3,0,0,3.1,0
"Census Tract 8179, Cook County, Illinois",100,20.9,72.8,0,1.3,0,5,0
"Census Tract 8180, Cook County, Illinois",98.6,41.3,45.7,0.9,0.2,0,10.5,1.4
"Census Tract 8181, Cook County, Illinois",99.6,77.8,6.9,0,2.7,0,12.2,0.4
"Census Tract 8182, Cook County, Illinois",97.1,57,25.3,0,2.1,0,12.8,2.9
"Census Tract 8183, Cook County, Illinois",98.3,31.8,41.8,0,2,0,22.7,1.7
"Census Tract 8184.01, Cook County, Illinois",98.3,44.2,39.7,0.4,8.4,0,5.6,1.7
"Census Tract 8184.02, Cook County, Illinois",98.6,60.4,21.7,0,7.2,0,9.4,1.4
"Census Tract 8185, Cook County, Illinois",99.1,83.6,10.3,0,3.7,0,1.6,0.9
"Census Tract 8186, Cook County, Illinois",99.8,86.5,10.1,0,3.2,0,0,0.2
"Census Tract 8187, Cook County, Illinois",98.5,93.3,3.5,0,0,0,1.7,1.5
"Census Tract 8188, Cook County, Illinois",100,97.1,1.8,0,1.1,0,0,0
"Census Tract 8189, Cook County, Illinois",99.8,91.8,5.8,0,1,0,1.3,0.2
"Census Tract 8190, Cook County, Illinois",98.6,93.5,2.3,0,0.9,0,1.9,1.4
"Census Tract 8191, Cook County, Illinois",96.9,82,2.5,0,4,0,8.4,3.1
"Census Tract 8192, Cook County, Illinois",98.5,85.4,5.2,1.4,1.7,0,4.8,1.5
"Census Tract 8193, Cook County, Illinois",96.7,95.9,0,0,0,0.2,0.6,3.3
"Census Tract 8194, Cook County, Illinois",98.8,83.8,1.3,0.7,4,0,9,1.2
"Census Tract 8195, Cook County, Illinois",97.2,78,16.9,0,0.7,0,1.6,2.8
"Census Tract 8196, Cook County, Illinois",96.1,91.7,1.5,0,1.3,0,1.5,3.9
"Census Tract 8197, Cook County, Illinois",98.5,97,0,0,1.5,0,0,1.5
"Census Tract 8198.01, Cook County, Illinois",100,99.1,0.2,0,0,0,0.6,0
"Census Tract 8198.02, Cook County, Illinois",98.9,96.4,0.3,0,0.4,0,1.8,1.1
"Census Tract 8199, Cook County, Illinois",98.2,97.5,0.3,0,0.4,0,0,1.8
"Census Tract 8200, Cook County, Illinois",95.9,82.8,0.6,0,12.6,0,0,4.1
"Census Tract 8201.01, Cook County, Illinois",99.5,94,2.3,0,3,0,0.2,0.5
"Census Tract 8201.03, Cook County, Illinois",99.7,91.5,2.9,0,3.5,0,1.9,0.3
"Census Tract 8201.04, Cook County, Illinois",98.3,89.8,3.1,0.1,0.7,0,4.5,1.7
"Census Tract 8202.01, Cook County, Illinois",98.4,88.9,3.3,0,5,0,1.2,1.6
"Census Tract 8202.02, Cook County, Illinois",98.5,89.9,0,2.3,0.1,0,6.2,1.5
"Census Tract 8203, Cook County, Illinois",96.8,74.1,4,0,6.6,0,12,3.2
"Census Tract 8204, Cook County, Illinois",97.9,67.3,12.9,0.8,0,0,16.9,2.1
"Census Tract 8205.01, Cook County, Illinois",98.1,87.9,1,0,4.2,0,5,1.9
"Census Tract 8205.02, Cook County, Illinois",98.4,86.9,7.1,0.1,2.3,0,2,1.6
"Census Tract 8206.03, Cook County, Illinois",97.2,83.4,2.6,0.2,0.9,0,10.2,2.8
"Census Tract 8206.04, Cook County, Illinois",95.4,85.5,5.4,0,0,0,4.5,4.6
"Census Tract 8206.05, Cook County, Illinois",96.9,39.8,54.7,0,2,0,0.4,3.1
"Census Tract 8206.06, Cook County, Illinois",100,86.9,2.1,0.3,2.4,0,8.3,0
"Census Tract 8207, Cook County, Illinois",97.7,78,2.6,2.2,0,0,14.9,2.3
"Census Tract 8208, Cook County, Illinois",98.3,70.3,0.8,0,2.5,0,24.7,1.7
"Census Tract 8209.01, Cook County, Illinois",99.3,84.8,0.5,0.2,2.6,0,11.1,0.7
"Census Tract 8209.02, Cook County, Illinois",98.3,75,0.7,0.3,7.4,0,15,1.7
"Census Tract 8210.01, Cook County, Illinois",98.7,86.7,1,0,0.8,0,10.1,1.3
"Census Tract 8210.02, Cook County, Illinois",99.7,89.3,0.6,1.5,3.2,0,5.2,0.3
"Census Tract 8211.01, Cook County, Illinois",99.1,89.6,1,1.1,2.6,0,4.9,0.9
"Census Tract 8211.02, Cook County, Illinois",99.2,77.6,0.5,0,1.3,0,19.9,0.8
"Census Tract 8212, Cook County, Illinois",98.7,36.8,51.9,0,0,0,10.1,1.3
"Census Tract 8213, Cook County, Illinois",97.2,46.6,36.2,0,0.9,0,13.5,2.8
"Census Tract 8214.01, Cook County, Illinois",99.1,28,71.2,0,0,0,0,0.9
"Census Tract 8214.02, Cook County, Illinois",100,5.3,94.5,0,0,0,0.2,0
"Census Tract 8215, Cook County, Illinois",99.7,3.8,95.6,0,0,0,0.3,0.3
"Census Tract 8216, Cook County, Illinois",98.9,46.9,42.7,0,0.5,0,8.7,1.1
"Census Tract 8217, Cook County, Illinois",99.4,88.5,7.6,0,1.7,0,1.5,0.6
"Census Tract 8218, Cook County, Illinois",97.3,74.4,19.1,0,0.1,0,3.7,2.7
"Census Tract 8219, Cook County, Illinois",99.7,79.2,17,0,2.8,0,0.7,0.3
"Census Tract 8220, Cook County, Illinois",99.7,96.6,0,0,0,0,3,0.3
"Census Tract 8221.01, Cook County, Illinois",98.5,91.8,0.1,0,0.4,0,6.1,1.5
"Census Tract 8221.02, Cook County, Illinois",100,83.4,9.2,0,1.1,0,6.3,0
"Census Tract 8222, Cook County, Illinois",97.7,93.6,0.7,0.4,0.7,0,2.3,2.3
"Census Tract 8223.01, Cook County, Illinois",99,92.1,0.4,0,2.2,0,4.3,1
"Census Tract 8223.02, Cook County, Illinois",93.6,76.3,5.6,0.2,0.2,0,11.2,6.4
"Census Tract 8224, Cook County, Illinois",100,94.8,2.7,0,2.5,0,0,0
"Census Tract 8225, Cook County, Illinois",98.3,81.8,4.7,1.1,2.5,0,8.1,1.7
"Census Tract 8226.01, Cook County, Illinois",98.7,94.2,0.7,0.3,0.7,0,2.8,1.3
"Census Tract 8226.02, Cook County, Illinois",98.7,94.5,2.3,0,0.8,0,1.1,1.3
"Census Tract 8227.01, Cook County, Illinois",99.1,89.2,7,0.4,1.2,0,1.3,0.9
"Census Tract 8227.02, Cook County, Illinois",100,84,6.5,1.9,2.4,0,5.2,0
"Census Tract 8228.01, Cook County, Illinois",100,90.7,4.1,0,1.4,0,3.8,0
"Census Tract 8228.02, Cook County, Illinois",99.7,91.7,5.3,0,1.3,0,1.4,0.3
"Census Tract 8229, Cook County, Illinois",100,95.4,1.4,0,0.5,0,2.7,0
"Census Tract 8230.01, Cook County, Illinois",98.1,82.1,7.3,0,2,0,6.6,1.9
"Census Tract 8230.02, Cook County, Illinois",97.9,89.1,1.4,0,0.8,0,6.6,2.1
"Census Tract 8231.01, Cook County, Illinois",96.8,88.1,0.7,0,3.2,0,4.7,3.2
"Census Tract 8231.02, Cook County, Illinois",99.9,99.2,0.2,0.3,0,0,0.2,0.1
"Census Tract 8232, Cook County, Illinois",97,86.2,3.5,0.1,5.5,0,1.6,3
"Census Tract 8233.02, Cook County, Illinois",99,57,29.9,0,1.9,0,10.3,1
"Census Tract 8233.03, Cook County, Illinois",99.7,83.1,6.5,0,1.6,0,8.5,0.3
"Census Tract 8233.04, Cook County, Illinois",99.4,77.6,12.4,0.1,1.1,0,8.2,0.6
"Census Tract 8234, Cook County, Illinois",96.8,54.8,18.3,0.2,0,0,23.5,3.2
"Census Tract 8235, Cook County, Illinois",97.2,80.9,12.7,0.3,0.1,0,3.2,2.8
"Census Tract 8236.02, Cook County, Illinois",100,92.6,1.7,0.5,0.6,0,4.6,0
"Census Tract 8236.03, Cook County, Illinois",100,23,47.1,0,0,0,29.9,0
"Census Tract 8236.04, Cook County, Illinois",99.2,92.6,3.5,0,3.2,0,0,0.8
"Census Tract 8236.05, Cook County, Illinois",96.8,92.3,2,0,1.6,0,1,3.2
"Census Tract 8237.02, Cook County, Illinois",98.7,80.4,11.5,0,4.7,0,2.2,1.3
"Census Tract 8237.03, Cook County, Illinois",96.5,82.5,0.9,0,9.4,0,3.8,3.5
"Census Tract 8237.04, Cook County, Illinois",95.6,89.4,1.8,0,0.6,0,3.9,4.4
"Census Tract 8237.05, Cook County, Illinois",98.9,89.4,4.5,0,1.4,0,3.6,1.1
"Census Tract 8238.01, Cook County, Illinois",99.5,90.4,0.2,0,9,0,0,0.5
"Census Tract 8238.03, Cook County, Illinois",100,91.1,0.8,0,5.5,0,2.6,0
"Census Tract 8238.05, Cook County, Illinois",100,97.3,1.6,0,0.6,0,0.6,0
"Census Tract 8238.06, Cook County, Illinois",99.9,88.8,7.8,0.5,0,0,2.8,0.1
"Census Tract 8239.01, Cook County, Illinois",97.9,90.1,3.1,0,3.3,0,1.4,2.1
"Census Tract 8239.03, Cook County, Illinois",99.2,94.6,2.5,0,1.7,0,0.4,0.8
"Census Tract 8239.04, Cook County, Illinois",99.6,96.3,0.4,0,2.9,0,0,0.4
"Census Tract 8240.03, Cook County, Illinois",99.1,98.2,0.2,0,0.2,0,0.5,0.9
"Census Tract 8240.04, Cook County, Illinois",99.1,92.6,0.6,0,3.2,0,2.7,0.9
"Census Tract 8240.05, Cook County, Illinois",97,88.6,0.9,0,0.7,0,6.8,3
"Census Tract 8240.06, Cook County, Illinois",98.6,96.8,0,0,1.8,0,0,1.4
"Census Tract 8241.05, Cook County, Illinois",99,92.9,2.2,0,3.9,0,0,1
"Census Tract 8241.06, Cook County, Illinois",96.8,85.8,3.8,0.1,4.4,0,2.6,3.2
"Census Tract 8241.07, Cook County, Illinois",99.1,88.4,3.7,0,5.2,0,1.8,0.9
"Census Tract 8241.08, Cook County, Illinois",98.3,82.5,3.5,0,6.1,0,6.1,1.7
"Census Tract 8241.13, Cook County, Illinois",97.8,92.2,0.5,0,3.8,0,1.4,2.2
"Census Tract 8241.14, Cook County, Illinois",100,93.7,1.9,0,4.4,0,0,0
"Census Tract 8241.15, Cook County, Illinois",99.1,91.4,2.4,0,5,0,0.2,0.9
"Census Tract 8241.16, Cook County, Illinois",96,93.8,0.4,0.3,1.5,0,0,4
"Census Tract 8241.17, Cook County, Illinois",99.8,91.7,0.9,0,4.9,0,2.2,0.2
"Census Tract 8241.19, Cook County, Illinois",100,91.7,1.7,0,5.8,0,0.8,0
"Census Tract 8241.20, Cook County, Illinois",99.8,93.1,1.2,0,4.1,0,1.4,0.2
"Census Tract 8241.21, Cook County, Illinois",97.4,96.1,0,0,1.3,0,0,2.6
"Census Tract 8241.22, Cook County, Illinois",99.2,91.7,3.1,0,4.4,0,0,0.8
"Census Tract 8241.23, Cook County, Illinois",99,88.2,3.8,0,5.4,0,1.5,1
"Census Tract 8243, Cook County, Illinois",100,7.6,89.6,0.3,0,0,2.5,0
"Census Tract 8244, Cook County, Illinois",99,48.9,45.8,0,0,0,4.4,1
"Census Tract 8245.03, Cook County, Illinois",96.6,88.1,2.4,0,2,0,4.1,3.4
"Census Tract 8245.05, Cook County, Illinois",98.3,88,4.8,0,0.7,0,4.7,1.7
"Census Tract 8245.06, Cook County, Illinois",96,89.2,0.8,0.4,5.1,0,0.5,4
"Census Tract 8245.07, Cook County, Illinois",94.7,85,1,0.5,1.5,0,6.8,5.3
"Census Tract 8246.01, Cook County, Illinois",98.5,92,4.6,0,1.2,0,0.7,1.5
"Census Tract 8246.02, Cook County, Illinois",97.3,85.5,6.3,0.5,0.6,0,4.3,2.7
"Census Tract 8247.01, Cook County, Illinois",97.7,72.3,10.1,1.5,2.5,0,11.4,2.3
"Census Tract 8247.02, Cook County, Illinois",89.2,70.7,11.1,0.3,2.9,0,4.2,10.8
"Census Tract 8248, Cook County, Illinois",99.7,48.9,31.5,0.4,0,0,18.9,0.3
"Census Tract 8249, Cook County, Illinois",98.8,30.9,61.5,0,0,0,6.4,1.2
"Census Tract 8250, Cook County, Illinois",96,78.9,8.8,0.7,7.5,0,0.2,4
"Census Tract 8252, Cook County, Illinois",98.5,84.6,5.1,2.2,4.1,0,2.5,1.5
"Census Tract 8253.02, Cook County, Illinois",99.6,91.5,0.8,0,1.9,0,5.3,0.4
"Census Tract 8253.03, Cook County, Illinois",98.3,84.6,3.6,0,1.5,0,8.6,1.7
"Census Tract 8253.04, Cook County, Illinois",96.4,88.7,4.9,0,1.5,0,1.3,3.6
"Census Tract 8254, Cook County, Illinois",99.6,90.6,1.7,0,2.7,0,4.6,0.4
"Census Tract 8255.01, Cook County, Illinois",97.8,18.8,78,0.3,0.2,0,0.5,2.2
"Census Tract 8255.03, Cook County, Illinois",99.4,18.1,71.9,0,0.6,0,8.8,0.6
"Census Tract 8255.04, Cook County, Illinois",99.2,8.9,89.7,0,0.4,0,0.2,0.8
"Census Tract 8255.05, Cook County, Illinois",99.8,12.2,87.7,0,0,0,0,0.2
"Census Tract 8256, Cook County, Illinois",99.1,18,74.6,0,1.5,0,5,0.9
"Census Tract 8257, Cook County, Illinois",99.5,28.3,64.4,0.1,1.7,0,5,0.5
"Census Tract 8258.01, Cook County, Illinois",98.5,7.7,89.4,0,0,0,1.4,1.5
"Census Tract 8258.02, Cook County, Illinois",100,16.3,79.4,0,1.3,0,2.9,0
"Census Tract 8258.03, Cook County, Illinois",100,14.6,74.5,0.3,0,0,10.6,0
"Census Tract 8259, Cook County, Illinois",99.1,39.4,48.2,0,0.3,0,11.2,0.9
"Census Tract 8260, Cook County, Illinois",99.8,25.1,61.5,0,0,0,13.2,0.2
"Census Tract 8261, Cook County, Illinois",98.3,35.4,55.5,0.2,0,0,7.1,1.7
"Census Tract 8262.01, Cook County, Illinois",98.2,11,87.2,0,0,0,0,1.8
"Census Tract 8262.02, Cook County, Illinois",95.7,30.3,61.6,0,0.2,0,3.6,4.3
"Census Tract 8263.01, Cook County, Illinois",99.2,7.7,90,0.5,0.2,0,0.7,0.8
"Census Tract 8263.03, Cook County, Illinois",99.4,4.9,94.1,0,0.4,0,0,0.6
"Census Tract 8263.04, Cook County, Illinois",98.5,6.8,91.7,0,0,0,0,1.5
"Census Tract 8264.01, Cook County, Illinois",98.4,3.3,93.4,0,0.4,0,1.3,1.6
"Census Tract 8264.02, Cook County, Illinois",98,10.5,85.6,0.3,0,0,1.7,2
"Census Tract 8265, Cook County, Illinois",98.9,4.8,93.7,0,0.3,0,0,1.1
"Census Tract 8266, Cook County, Illinois",97.5,7.1,90.5,0,0,0,0,2.5
"Census Tract 8267, Cook County, Illinois",98.8,5.2,93.7,0,0,0,0,1.2
"Census Tract 8268, Cook County, Illinois",97.2,33.1,40.5,0.5,0,0,23.1,2.8
"Census Tract 8269.01, Cook County, Illinois",94.6,9,83.6,0.4,0,0,1.7,5.4
"Census Tract 8269.02, Cook County, Illinois",100,0.2,99.2,0,0.6,0,0,0
"Census Tract 8270, Cook County, Illinois",99.8,0.9,95.7,0,0.1,0,3.2,0.2
"Census Tract 8271, Cook County, Illinois",95.6,2,86.8,0,3.1,0,3.7,4.4
"Census Tract 8272, Cook County, Illinois",98.2,23.3,69.3,0,0.1,0,5.5,1.8
"Census Tract 8273, Cook County, Illinois",99.4,11.2,84.5,0.1,0,0,3.5,0.6
"Census Tract 8274, Cook County, Illinois",100,3.5,85.3,0,0,0,11.1,0
"Census Tract 8275, Cook County, Illinois",99.3,28.8,55.5,0,0,0,14.9,0.7
"Census Tract 8276, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 8277, Cook County, Illinois",96.9,15.5,75.9,0,1.1,0,4.4,3.1
"Census Tract 8278.01, Cook County, Illinois",98.9,37.2,59.8,0,1.3,0.3,0.2,1.1
"Census Tract 8278.02, Cook County, Illinois",98,14.1,82.9,0,0.2,0,0.8,2
"Census Tract 8278.04, Cook County, Illinois",100,15.2,82.4,0,1.2,0,1.2,0
"Census Tract 8278.05, Cook County, Illinois",100,20,79.1,0,0,0,1,0
"Census Tract 8279.01, Cook County, Illinois",99.6,14.7,84.2,0,0.7,0,0,0.4
"Census Tract 8279.02, Cook County, Illinois",99,47.4,46.1,0,0.9,0,4.6,1
