GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
"Census Tract 8299.02, Cook County, Illinois",98.1,20.3,75.7,0.1,1.2,0,0.7,1.9
"Census Tract 8300.01, Cook County, Illinois",99.5,94.9,1.8,0.6,2.1,0,0,0.5
"Census Tract 8300.03, Cook County, Illinois",99.2,5.4,93,0,0,0,0.8,0.8
"Census Tract 8300.04, Cook County, Illinois",99.3,15.5,82,0.2,1.5,0,0.1,0.7
"Census Tract 8300.05, Cook County, Illinois",98.5,27.9,64.9,0,4.9,0,0.8,1.5
"Census Tract 8300.06, Cook County, Illinois",98.5,35.3,62.2,0,0,0,1.1,1.5
"Census Tract 8300.07, Cook County, Illinois",98.2,25.5,66.3,0.3,2,0,4.1,1.8
"Census Tract 8300.08, Cook County, Illinois",97.6,8.5,86.6,0,1.4,0,1.2,2.4
"Census Tract 8301, Cook County, Illinois",93,21.5,65,0,4.9,0,1.5,7
"Census Tract 8302.01, Cook County, Illinois",98.3,22.8,71.6,0.2,3.7,0,0,1.7
"Census Tract 8302.02, Cook County, Illinois",97.9,34.5,57.8,0,5.6,0,0,2.1
"Census Tract 8303, Cook County, Illinois",99.7,34,65.7,0,0,0,0,0.3
"Census Tract 8304, Cook County, Illinois",95.2,45.7,47.2,0,0,0,2.4,4.8
"Census Tract 8305, Cook County, Illinois",99.6,56.1,1.8,1.3,0.1,0,40.2,0.4
"Census Tract 8306, Cook County, Illinois",96.4,55.2,13.4,1.5,4.6,0,21.9,3.6
"Census Tract 8307, Cook County, Illinois",93.7,52.7,30.9,1.3,5.1,0,3.7,6.3
"Census Tract 8308, Cook County, Illinois",96.9,78,3.4,0,10.8,0,4.8,3.1
"Census Tract 8309, Cook County, Illinois",97.4,86,1.6,0,3.3,0,6.5,2.6
"Census Tract 8310, Cook County, Illinois",95.8,79.5,1.6,0.6,11.4,0,2.7,4.2
"Census Tract 8311, Cook County, Illinois",96.3,57.4,2.3,0.4,5.5,0,30.8,3.7
"Census Tract 8312, Cook County, Illinois",96.8,44.2,5.9,0,0,0,46.7,3.2
"Census Tract 8313, Cook County, Illinois",98.6,15.9,45,0,4.9,0,32.9,1.4
"Census Tract 8314, Cook County, Illinois",98.9,19.6,68.3,0,3.2,0,7.8,1.1
"Census Tract 8315, Cook County, Illinois",92,47.9,4.2,0,4.1,0,35.9,8
"Census Tract 8316, Cook County, Illinois",98.8,54.6,4.9,0.1,4.4,0,34.9,1.2
"Census Tract 8317, Cook County, Illinois",93,53.2,3.8,2.5,15,0,18.5,7
"Census Tract 8318, Cook County, Illinois",91.7,41.7,2.7,0.1,32.3,0,14.9,8.3
"Census Tract 8319, Cook County, Illinois",99.9,94.4,0,0,5.5,0,0,0.1
"Census Tract 8320, Cook County, Illinois",98.1,84.7,2.7,0,4.6,0,6.1,1.9
"Census Tract 8321, Cook County, Illinois",97,66.1,17.2,0,5.7,0,7.9,3
"Census Tract 8322, Cook County, Illinois",98.8,88.2,2.3,0,3,0,5.3,1.2
"Census Tract 8323, Cook County, Illinois",97.2,91.7,1.9,0,3,0,0.6,2.8
"Census Tract 8324, Cook County, Illinois",99.2,72.2,5.3,0.3,1.4,0,20,0.8
"Census Tract 8325, Cook County, Illinois",99.6,81.7,8.5,0,4.4,0,5,0.4
"Census Tract 8326, Cook County, Illinois",99.4,92,3.2,1.3,2.5,0,0.3,0.6
"Census Tract 8329, Cook County, Illinois",98.1,66.7,4.7,0,22.9,0,3.8,1.9
"Census Tract 8330, Cook County, Illinois",95.2,69.7,17.5,0,7,0,1,4.8
"Census Tract 8331, Cook County, Illinois",97.9,72.6,13.4,0,11.1,0,0.8,2.1
"Census Tract 8333, Cook County, Illinois",100,59.1,9.1,0.5,28.5,0,2.8,0
"Census Tract 8339, Cook County, Illinois",99.2,50.5,32.5,0,0,0,16.2,0.8
"Census Tract 8340, Cook County, Illinois",96.8,0.5,96.2,0,0,0,0,3.2
"Census Tract 8342, Cook County, Illinois",99.8,0.6,98.3,0,0.5,0,0.4,0.2
"Census Tract 8343, Cook County, Illinois",99.2,0.8,97.9,0,0.5,0,0,0.8
"Census Tract 8344, Cook County, Illinois",96,5.7,89.5,0.2,0.6,0,0,4
"Census Tract 8345, Cook County, Illinois",97.8,3,94.8,0,0,0,0,2.2
"Census Tract 8346, Cook County, Illinois",99.5,1.3,98.1,0,0,0,0,0.5
"Census Tract 8347, Cook County, Illinois",99.4,0.2,98.8,0,0,0,0.3,0.6
"Census Tract 8348, Cook County, Illinois",100,0.3,99,0,0.5,0,0.2,0
"Census Tract 8349, Cook County, Illinois",100,0.9,98.8,0.3,0,0,0,0
"Census Tract 8350, Cook County, Illinois",98,10.2,71.9,0,1.1,0,14.8,2
"Census Tract 8351, Cook County, Illinois",96.4,41,18.7,0,0.6,0,36.1,3.6
"Census Tract 8352, Cook County, Illinois",100,74.9,2.6,0.2,3.7,0,18.6,0
"Census Tract 8355, Cook County, Illinois",98.9,1.8,90.1,0,0.6,0,6.4,1.1
"Census Tract 8356, Cook County, Illinois",100,2.6,97.4,0,0,0,0,0
"Census Tract 8357, Cook County, Illinois",,,,,,,,
"Census Tract 8358, Cook County, Illinois",100,0.8,99.2,0,0,0,0,0
"Census Tract 8359, Cook County, Illinois",99.8,1.5,93.6,0,0,0,4.6,0.2
"Census Tract 8360, Cook County, Illinois",97.9,1.1,94,0.1,0,0.5,2.2,2.1
"Census Tract 8361, Cook County, Illinois",100,3.1,96.8,0,0.1,0,0,0
"Census Tract 8362, Cook County, Illinois",98.9,73.5,7.5,0.6,17.1,0,0.2,1.1
"Census Tract 8363, Cook County, Illinois",95.9,22.9,68,0,4.5,0,0.5,4.1
"Census Tract 8364, Cook County, Illinois",99.9,4.4,92.1,0,2,0,1.4,0.1
"Census Tract 8365, Cook County, Illinois",99.3,9.4,89.2,0.7,0,0,0,0.7
"Census Tract 8366, Cook County, Illinois",97.2,35.8,35.5,0,0,0,26,2.8
"Census Tract 8367, Cook County, Illinois",100,9.6,77.6,0,1.2,0,11.6,0
"Census Tract 8368, Cook County, Illinois",99.2,3.7,95.2,0,0.3,0,0,0.8
"Census Tract 8369, Cook County, Illinois",99.5,4.9,91.2,0,0.8,0,2.6,0.5
"Census Tract 8370, Cook County, Illinois",100,4.4,92.9,0,0.9,0,1.7,0
"Census Tract 8371, Cook County, Illinois",96.5,10.1,83,0,1.6,0,1.8,3.5
"Census Tract 8373, Cook County, Illinois",100,6.2,92.1,0,1,0,0.6,0
"Census Tract 8374, Cook County, Illinois",99.6,6.9,90.1,0,1.2,0,1.3,0.4
"Census Tract 8378, Cook County, Illinois",97.1,10.5,82.7,0,2.5,0,1.5,2.9
"Census Tract 8380, Cook County, Illinois",97.4,14.4,71.4,1,5.7,0,4.9,2.6
"Census Tract 8381, Cook County, Illinois",95.6,27.9,43.2,0.8,18.9,1.7,3.1,4.4
"Census Tract 8382, Cook County, Illinois",97.4,37.9,20.9,0,29.2,0,9.4,2.6
"Census Tract 8383, Cook County, Illinois",99.8,53.7,39.5,0,4.8,0,1.7,0.2
"Census Tract 8386, Cook County, Illinois",100,4.1,95.9,0,0,0,0,0
"Census Tract 8387, Cook County, Illinois",100,1.5,98.5,0,0,0,0,0
"Census Tract 8388, Cook County, Illinois",100,25.9,44.9,0,0,0,29.2,0
"Census Tract 8390, Cook County, Illinois",98.6,68.5,13.1,0.2,12.1,0,4.7,1.4
"Census Tract 8391, Cook County, Illinois",97.1,61.9,16.7,0,15.5,0,2.9,2.9
"Census Tract 8392, Cook County, Illinois",98.6,11.5,80,0,7.1,0,0,1.4
"Census Tract 8395, Cook County, Illinois",99.5,15.5,82.1,0.4,1.5,0,0,0.5
"Census Tract 8396, Cook County, Illinois",100,8.9,88,0,1.1,0,2,0
"Census Tract 8397, Cook County, Illinois",99.1,45.9,2.5,0,22.3,0.3,28.1,0.9
"Census Tract 8398, Cook County, Illinois",98.8,57.1,0.2,0.6,23.9,0,16.9,1.2
"Census Tract 8399, Cook County, Illinois",98.2,73.9,1.1,0.5,6.6,0,16.1,1.8
"Census Tract 8400, Cook County, Illinois",98.2,56.7,0,0,37.5,0,4,1.8
"Census Tract 8401, Cook County, Illinois",98.9,27.8,0,0,63.5,0,7.6,1.1
"Census Tract 8402, Cook County, Illinois",98,33.1,0.6,0,54.5,1.7,8.1,2
"Census Tract 8403, Cook County, Illinois",99.3,49.5,2.8,1,16,0,29.9,0.7
"Census Tract 8404, Cook County, Illinois",99.4,36.3,4.2,2.3,30.6,0,26,0.6
"Census Tract 8407, Cook County, Illinois",98.6,69.9,1.1,1.1,0,0,26.5,1.4
"Census Tract 8408, Cook County, Illinois",100,53.3,0.3,0,0.7,0,45.7,0
"Census Tract 8410, Cook County, Illinois",98.6,14.7,76.4,0,7.5,0,0,1.4
"Census Tract 8411, Cook County, Illinois",97,7.9,3.4,0.2,85.1,0.5,0,3
"Census Tract 8412, Cook County, Illinois",98.5,47.7,3.4,0,0,0,47.4,1.5
"Census Tract 8413, Cook County, Illinois",95,30.1,1.3,0,0.2,0,63.5,5
"Census Tract 8414, Cook County, Illinois",98.1,6.3,90,0,0,0,1.7,1.9
"Census Tract 8415, Cook County, Illinois",99.3,0.3,99,0,0,0,0,0.7
"Census Tract 8416, Cook County, Illinois",100,3.3,96.7,0,0,0,0,0
"Census Tract 8417, Cook County, Illinois",98.3,35.1,49.9,0,0,0,13.3,1.7
"Census Tract 8418, Cook County, Illinois",96,2.1,93.9,0,0,0,0,4
"Census Tract 8419, Cook County, Illinois",96,56.4,22.1,0.7,13.4,0,3.4,4
"Census Tract 8420, Cook County, Illinois",99.3,40.1,40.5,0.4,17.1,0,1.1,0.7
"Census Tract 8421, Cook County, Illinois",99.8,12.6,65,0.6,0.6,0,21,0.2
"Census Tract 8422, Cook County, Illinois",97.1,41.4,46.8,1.9,5.9,0.6,0.5,2.9
"Census Tract 8423, Cook County, Illinois",98.1,66.3,24.5,0,5.7,0,1.6,1.9
"Census Tract 8424, Cook County, Illinois",100,0.6,99.4,0,0,0,0,0
"Census Tract 8425, Cook County, Illinois",99.8,0,99.7,0,0,0,0.2,0.2
"Census Tract 8426, Cook County, Illinois",95.4,79.4,0.2,0.3,8.5,0,6.9,4.6
"Census Tract 8428, Cook County, Illinois",98.6,60.9,0.4,0,0.3,0,37,1.4
"Census Tract 8429, Cook County, Illinois",98.6,9.2,82.7,0.3,1.8,0,4.7,1.4
"Census Tract 8430, Cook County, Illinois",100,0.1,99.6,0.4,0,0,0,0
"Census Tract 8431, Cook County, Illinois",98.7,4.8,89.5,0,1.2,0,3.1,1.3
"Census Tract 8432, Cook County, Illinois",98.1,30.5,2.6,0.2,1.6,0,63.1,1.9
"Census Tract 8433, Cook County, Illinois",100,35.3,47.3,0,0.3,0,17.1,0
"Census Tract 8434, Cook County, Illinois",98.9,1.2,88.3,0,0,0,9.3,1.1
"Census Tract 8435, Cook County, Illinois",99.9,28.3,66.3,0,0.5,0,4.7,0.1
"Census Tract 8436, Cook County, Illinois",99.2,1.5,95.9,0,1,0,0.8,0.8
"Census Tract 8437, Cook County, Illinois",96.5,89.5,0.5,0,2.4,0,4,3.5
"Census Tract 8438, Cook County, Illinois",99.4,30.1,61.5,0.2,6.5,0,1.2,0.6
"Census Tract 8439, Cook County, Illinois",98,3.2,89.7,0,1.8,0,3.3,2
"Census Tract 9800, Cook County, Illinois",,,,,,,,
"Census Tract 9801, Cook County, Illinois",,,,,,,,
"Census Tract 9900, Cook County, Illinois",,,,,,,,
